Playlist Title,Video Title,Date Added,Duration,Views,Likes,Dislikes,Video Key
ISL Dictionary - Academic terms,match,2021-02-10T10:18:11Z,PT31S,2,1,0,eudl5tC28IQ
ISL Dictionary - Academic terms,match(sports),2021-02-10T10:18:29Z,PT31S,1,1,0,ERX_3OUkXi8
ISL Dictionary - Academic terms,material,2021-02-10T10:19:16Z,PT15S,1,1,0,zZgrqmufMOA
ISL Dictionary - Academic terms,maternal aunt,2021-02-10T10:19:43Z,PT25S,1,1,0,78nlA9g3mrc
ISL Dictionary - Academic terms,maths,2021-02-10T10:20:46Z,PT34S,2,1,0,nG5FP3BZl8M
ISL Dictionary - Academic terms,mauritius,2021-02-10T10:21:10Z,PT21S,2,1,0,udrwCHJOk7c
ISL Dictionary - Academic terms,maximum,2021-02-10T10:21:36Z,PT51S,8,1,0,z4aeWmnBDMU
ISL Dictionary - Academic terms,maybe,2021-02-10T10:21:59Z,PT43S,3,1,0,6yLU8syLJ68
ISL Dictionary - Academic terms,me,2021-02-10T10:22:16Z,PT27S,2,0,0,ETIiT_f4erM
ISL Dictionary - Academic terms,meager,2021-02-10T10:24:08Z,PT54S,3,0,0,d4AcFjJ4dnE
ISL Dictionary - Academic terms,mean,2021-02-10T10:24:24Z,PT22S,2,0,0,vmpA81psKTE
ISL Dictionary - Academic terms,measure,2021-02-10T10:24:42Z,PT25S,1,0,0,rehp-d7-tdI
ISL Dictionary - Academic terms,measurement,2021-02-10T10:25:01Z,PT41S,1,0,0,T_fvB-mLosA
ISL Dictionary - Academic terms,meat,2021-02-10T10:25:25Z,PT25S,2,0,0,n8A6bYvyzPw
ISL Dictionary - Academic terms,medal,2021-02-10T10:25:48Z,PT20S,1,0,0,xKOEme9YWco
ISL Dictionary - Academic terms,mediocre,2021-02-10T10:26:08Z,PT30S,2,0,0,OejdgD_-Ef0
ISL Dictionary - Academic terms,meditate,2021-02-10T10:26:41Z,PT27S,8,0,0,SCdswzj6XcM
ISL Dictionary - Academic terms,meet,2021-02-10T10:27:01Z,PT42S,1,0,0,F3u6bLy_S1s
ISL Dictionary - Academic terms,meeting,2021-02-10T10:27:27Z,PT12S,1,0,0,mKRdnt0Ls7g
ISL Dictionary - Academic terms,meghalaya,2021-02-10T10:28:03Z,PT15S,10,0,0,R03kp17bX0Q
ISL Dictionary - Academic terms,melt,2021-02-10T10:28:21Z,PT14S,1,0,0,OynXo0ZaO9k
ISL Dictionary - Academic terms,menses,2021-02-10T10:28:36Z,PT29S,1,0,0,0-cbr2FW-Tk
ISL Dictionary - Academic terms,menstrual cycle,2021-02-10T10:28:52Z,PT20S,1,0,0,tHf82fOTggc
ISL Dictionary - Academic terms,menstruation,2021-02-10T10:35:17Z,PT23S,4,1,0,QSWmIm8sAfU
ISL Dictionary - Academic terms,message,2021-02-10T10:35:35Z,PT21S,1,0,0,C7tojw_dz8o
ISL Dictionary - Academic terms,method,2021-02-10T10:36:24Z,PT29S,1,0,0,0hVmE_Nweg0
ISL Dictionary - Academic terms,metro,2021-02-10T10:36:39Z,PT19S,4,0,0,nTf0EuBCPM0
ISL Dictionary - Academic terms,middle,2021-02-10T10:37:05Z,PT19S,4,1,0,ZNie6kdZRG8
ISL Dictionary - Academic terms,might,2021-02-10T10:37:21Z,PT39S,1,0,0,c9QFA4Ds8k4
ISL Dictionary - Academic terms,mine,2021-02-10T10:37:38Z,PT40S,17,3,0,jByt2JzwGQE
ISL Dictionary - Academic terms,minimum,2021-02-10T10:37:55Z,PT40S,1,0,0,0yUYsTCfg_k
ISL Dictionary - Academic terms,mischievous,2021-02-10T10:38:51Z,PT24S,5,0,0,6oKh-xe6_vQ
ISL Dictionary - Academic terms,miss,2021-02-10T10:39:12Z,PT38S,5,1,0,sI95HPIYKPs
ISL Dictionary - Academic terms,mobile,2021-02-10T10:39:35Z,PT3S,3,0,0,43v_fJhyxZs
ISL Dictionary - Academic terms,model,2021-02-10T10:39:50Z,PT1M24S,10,0,0,n04z5ty2X-I
ISL Dictionary - Academic terms,monday,2021-02-10T11:06:48Z,PT53S,1,1,0,2V8m-LgM3Gs
ISL Dictionary - Academic terms,money,2021-02-10T12:01:09Z,PT13S,1,1,0,D2w00bI0lHk
ISL Dictionary - Academic terms,more,2021-02-10T12:01:25Z,PT1M9S,1,1,0,fTWE1TQ2wTk
ISL Dictionary - Academic terms,mother,2021-02-10T12:01:42Z,PT57S,1,1,0,ZvZycrVr_s4
ISL Dictionary - Academic terms,motor,2021-02-10T12:01:59Z,PT30S,6,0,0,5xqIvm0iuSk
ISL Dictionary - Academic terms,motorcycle,2021-02-10T12:10:25Z,PT45S,2,1,0,sfRxLcGY9Jk
ISL Dictionary - Academic terms,mouth organ,2021-02-10T12:10:42Z,PT1M34S,2,1,0,8eqzr3ovD_Q
ISL Dictionary - Academic terms,move,2021-02-10T12:10:58Z,PT20S,5,1,0,pZ9HM-dSwgU
ISL Dictionary - Academic terms,movement,2021-02-10T12:11:14Z,PT13S,2,1,0,QiPxMr2spt8
ISL Dictionary - Academic terms,movie,2021-02-10T12:11:31Z,PT23S,2,1,0,uoYjgj9xGtM
ISL Dictionary - Academic terms,murder,2021-02-10T12:11:49Z,PT26S,14,1,0,uEN6n6MMfsU
ISL Dictionary - Academic terms,music,2021-02-10T12:12:07Z,PT12S,2,0,0,sOj_33r8tvE
ISL Dictionary - Academic terms,muslim,2021-02-10T12:12:26Z,PT47S,1,1,0,t5wJUbPEonA
ISL Dictionary - Academic terms,must,2021-02-10T12:12:43Z,PT20S,2,0,0,FTX0_Yhy-3I
ISL Dictionary - Academic terms,my,2021-02-10T12:13:02Z,PT9S,1,1,0,O8IXaEuHPjY
ISL Dictionary - Academic terms,myself,2021-02-10T12:13:19Z,PT55S,1,1,0,2MGMYSOZayU
ISL Dictionary - Academic terms,n,2021-02-10T12:13:37Z,PT49S,1,1,0,wykvd7vzV3s
ISL Dictionary - Academic terms,nagpur,2021-02-10T12:13:55Z,PT17S,5,1,0,aN4dUkVZx38
ISL Dictionary - Academic terms,name,2021-02-10T12:14:12Z,PT9S,1,1,0,qdH_RcsZb6Y
ISL Dictionary - Academic terms,national,2021-02-10T12:14:29Z,PT36S,2,1,0,mIOdxmHEuPc
ISL Dictionary - Academic terms,natural,2021-02-10T12:14:46Z,PT29S,4,2,0,bFr6Hq6_XNk
ISL Dictionary - Academic terms,nature,2021-02-10T12:15:05Z,PT48S,2,1,0,31BLcGJefPU
ISL Dictionary - Academic terms,naughty,2021-02-10T12:15:22Z,PT53S,2,1,0,zDyz-6OPQM0
ISL Dictionary - Academic terms,near,2021-02-10T12:15:40Z,PT6S,6,1,0,_gr2oYFM0vk
ISL Dictionary - Academic terms,nearby,2021-02-10T12:16:00Z,PT27S,4,1,0,0TVxI9PrMKY
ISL Dictionary - Academic terms,nearly,2021-02-10T12:16:18Z,PT1M15S,3,1,0,MAGUvIeQD9Y
ISL Dictionary - Academic terms,negative,2021-02-10T12:16:37Z,PT27S,3,1,0,F6RbJiY1FwU
ISL Dictionary - Academic terms,net,2021-02-10T12:16:55Z,PT29S,4,1,0,SE-KbcdF2_8
ISL Dictionary - Academic terms,network,2021-02-10T12:17:11Z,PT28S,2,0,0,LyiRB7CSGSs
ISL Dictionary - Academic terms,never,2021-02-10T12:17:29Z,PT32S,1,1,0,XO7exazwWkY
ISL Dictionary - Academic terms,new,2021-02-11T04:06:10Z,PT8S,9,1,0,z05XpjMv664
ISL Dictionary - Academic terms,new delhi,2021-02-11T04:06:28Z,PT26S,2,1,0,SQYLY8vurjU
ISL Dictionary - Academic terms,next,2021-02-11T04:06:46Z,PT45S,4,1,0,t4XFvok0BwA
ISL Dictionary - Academic terms,next week,2021-02-11T04:07:05Z,PT6S,7,1,0,TWGv9byxJmg
ISL Dictionary - Academic terms,nice,2021-02-11T04:07:24Z,PT20S,1,1,0,DKjzJhIx_84
ISL Dictionary - Academic terms,nice to meet you,2021-02-11T04:07:47Z,PT20S,3,1,0,QyZfKlvR51w
ISL Dictionary - Academic terms,night,2021-02-11T04:08:05Z,PT16S,5,1,0,ShsLPbOJKg4
ISL Dictionary - Academic terms,nine,2021-02-11T04:08:25Z,PT14S,4,1,0,yGaa-8xFeTM
ISL Dictionary - Academic terms,nineteen,2021-02-11T04:08:43Z,PT1M2S,2,2,0,_XEB5orrp8k
ISL Dictionary - Academic terms,no,2021-02-11T04:09:01Z,PT28S,4,1,0,AT1s8cRpUYk
ISL Dictionary - Academic terms,none,2021-02-11T04:09:55Z,PT22S,2,1,0,um72fUJAYSY
ISL Dictionary - Academic terms,north,2021-02-11T04:10:36Z,PT37S,13,1,0,_Qh-Au6EWGY
ISL Dictionary - Academic terms,not,2021-02-11T04:11:38Z,PT19S,24,1,0,RAG5cssgozk
ISL Dictionary - Academic terms,notes,2021-02-11T04:13:55Z,PT37S,5,1,0,wWlkq69r5XI
ISL Dictionary - Academic terms,nothing,2021-02-11T04:14:15Z,PT38S,5,1,0,Q03cngRM2ug
ISL Dictionary - Academic terms,notify,2021-02-11T04:15:09Z,PT14S,3,1,0,RVolUqPaBNY
ISL Dictionary - Academic terms,now,2021-02-11T04:15:31Z,PT1M24S,11,1,0,AtNUGUVcgGo
ISL Dictionary - Academic terms,numerous,2021-02-11T04:17:04Z,PT1M8S,2,1,0,WQ0EYHl9AJk
ISL Dictionary - Academic terms,o,2021-02-11T04:18:11Z,PT41S,12,2,0,6mVLCkYZgQs
ISL Dictionary - Academic terms,oath,2021-02-11T04:18:33Z,PT5S,3,1,0,LnvtSsyE0og
ISL Dictionary - Academic terms,obey,2021-02-11T04:19:40Z,PT31S,4,1,0,A8UfY7ZZ1To
ISL Dictionary - Academic terms,obsolete,2021-02-11T04:21:03Z,PT22S,8,1,0,cYb6UyEysw4
ISL Dictionary - Academic terms,odd,2021-02-11T04:21:44Z,PT5S,2,2,0,O9VKko-sWjI
ISL Dictionary - Academic terms,odisha,2021-02-11T04:22:23Z,PT27S,1,1,0,Ci8nihyUq6E
ISL Dictionary - Academic terms,offer,2021-02-11T04:23:41Z,PT1M51S,2,1,0,KNA_AAKnRk8
ISL Dictionary - Academic terms,office,2021-02-11T04:38:55Z,PT4S,7,0,0,gHtE7sKhTko
ISL Dictionary - Academic terms,officer,2021-02-11T04:39:12Z,PT17S,1,1,0,lFFbsxtjM7E
ISL Dictionary - Academic terms,official,2021-02-11T04:39:30Z,PT20S,2,1,0,Z1rDoFVSpN8
ISL Dictionary - Academic terms,often,2021-02-11T04:39:46Z,PT56S,1,1,0,tX9AUf_CY7Y
ISL Dictionary - Academic terms,ogle,2021-02-11T04:40:21Z,PT1M19S,5,0,0,oaS9tH5IY9g
ISL Dictionary - Academic terms,okay,2021-02-11T07:17:02Z,PT31S,3,1,0,ce0y-_A4B_I
ISL Dictionary - Academic terms,old,2021-02-11T07:17:31Z,PT52S,1,0,0,n1TOOgPVOfA
ISL Dictionary - Academic terms,on time,2021-02-11T07:17:53Z,PT53S,1,1,0,-DJtM6Am7j8
ISL Dictionary - Academic terms,once,2021-02-11T07:18:24Z,PT41S,2,1,0,pBB4evvgiQM
ISL Dictionary - Academic terms,one,2021-02-11T07:19:14Z,PT40S,3,1,0,h7VShioY7rI
ISL Dictionary - Academic terms,one crore,2021-02-11T07:19:32Z,PT6S,4,1,0,GnOy6Gx1ScI
ISL Dictionary - Academic terms,one lakh,2021-02-11T07:19:51Z,PT43S,3,1,0,AaucknnV6cI
ISL Dictionary - Academic terms,one week,2021-02-11T07:20:10Z,PT1M56S,9,2,0,yuN0HMXejJk
ISL Dictionary - Academic terms,operate,2021-02-11T07:20:26Z,PT51S,11,2,0,43pXayTSmv4
ISL Dictionary - Academic terms,operation,2021-02-11T07:20:45Z,PT34S,4,1,0,7H4J8Ov0uR8
ISL Dictionary - Academic terms,opportunity,2021-02-11T07:21:10Z,PT59S,4,1,0,E1izmqBFqpo
ISL Dictionary - Academic terms,oppress,2021-02-11T07:21:28Z,PT14S,1,1,0,BJAVdXnYmSw
ISL Dictionary - Academic terms,order,2021-02-11T07:21:44Z,PT1M1S,2,1,0,QcS-XjiGvu4
ISL Dictionary - Academic terms,original,2021-02-11T07:22:02Z,PT28S,4,1,0,obgR1tOoI_U
ISL Dictionary - Academic terms,other,2021-02-11T07:22:39Z,PT32S,2,1,0,nmT-E3Qsrsc
ISL Dictionary - Academic terms,out,2021-02-11T07:22:57Z,PT22S,3,1,1,8o4_pDIuhjI
ISL Dictionary - Academic terms,out of work,2021-02-11T07:23:15Z,PT37S,38,2,0,4EwGV92raFM
ISL Dictionary - Academic terms,outdated,2021-02-11T07:23:32Z,PT42S,1,1,0,WNyZ2FE_5YQ
ISL Dictionary - Academic terms,outside,2021-02-11T07:23:51Z,PT41S,2,1,0,8twtqIKX_mQ
ISL Dictionary - Academic terms,over,2021-02-11T07:24:11Z,PT53S,5,1,0,lluoDERKHDs
ISL Dictionary - Academic terms,overload,2021-02-11T07:24:29Z,PT26S,6,1,0,H4zgswPCMFo
ISL Dictionary - Academic terms,own,2021-02-11T07:24:47Z,PT29S,4,1,0,NWVqNqCk-5s
ISL Dictionary - Academic terms,p,2021-02-11T07:25:05Z,PT22S,5,2,0,mHO0NNQforM
ISL Dictionary - Academic terms,pact,2021-02-11T07:25:22Z,PT14S,3,1,0,vOLJagPD2LU
ISL Dictionary - Academic terms,pain,2021-02-11T07:25:39Z,PT38S,4,1,0,8I98BNjJc2c
ISL Dictionary - Academic terms,pair,2021-02-11T07:25:56Z,PT29S,20,2,0,Ap6_e8Pvua8
ISL Dictionary - Academic terms,pants,2021-02-11T07:26:14Z,PT27S,4,1,0,iUmhhGruEYA
ISL Dictionary - Academic terms,paper,2021-02-11T07:26:32Z,PT33S,1,1,0,Osuhde9kf6Y
ISL Dictionary - Academic terms,parents,2021-02-11T07:26:49Z,PT43S,1,1,0,d637sBfWgAg
ISL Dictionary - Academic terms,parrot,2021-02-11T07:27:06Z,PT47S,2,1,0,IlFa-dZbP2A
ISL Dictionary - Academic terms,part,2021-02-11T10:47:02Z,PT6S,3,1,0,pbNal24HKXo
ISL Dictionary - Academic terms,party,2021-02-11T10:47:21Z,PT43S,1,1,0,q7V_KSz6FrU
ISL Dictionary - Academic terms,pass,2021-02-11T10:47:44Z,PT21S,2,1,0,Ds13z0KStO4
ISL Dictionary - Academic terms,past,2021-02-11T10:48:07Z,PT37S,3,1,0,Nlo2CJyCGEA
ISL Dictionary - Academic terms,pause,2021-02-11T10:48:24Z,PT28S,18,2,0,GvJHI4k29n8
ISL Dictionary - Academic terms,pay,2021-02-11T10:48:43Z,PT27S,3,1,0,L6Mqb2-JsUI
ISL Dictionary - Academic terms,pencil,2021-02-11T10:49:02Z,PT1M14S,8,1,0,d-uIU3gVQaM
ISL Dictionary - Academic terms,people,2021-02-11T10:49:23Z,PT1M17S,3,1,0,SUHiNBS8Yoc
ISL Dictionary - Academic terms,perfect,2021-02-11T10:49:42Z,PT52S,9,2,0,HZTzwdMx2J8
ISL Dictionary - Academic terms,performe,2021-02-11T10:50:00Z,PT39S,2,1,0,Zyj0G9YBR70
ISL Dictionary - Academic terms,perfume,2021-02-11T10:50:17Z,PT33S,2,1,0,hIKH2RnqR4E
ISL Dictionary - Academic terms,peril,2021-02-11T10:52:22Z,PT19S,4,1,0,_l_OQJ4o8M0
ISL Dictionary - Academic terms,period,2021-02-11T10:52:48Z,PT20S,4,1,0,W5jFqBthJRc
ISL Dictionary - Academic terms,periods,2021-02-11T10:53:48Z,PT36S,1,1,0,Mptmr7I3LmE
ISL Dictionary - Academic terms,person,2021-02-11T10:54:12Z,PT55S,1,1,0,rpxlflfq39E
ISL Dictionary - Academic terms,personal,2021-02-11T10:54:42Z,PT27S,4,1,0,RSqnqpTFy3U
ISL Dictionary - Academic terms,phone,2021-02-11T10:55:33Z,PT21S,1,1,0,KWiSAfQNr3I
ISL Dictionary - Academic terms,photo,2021-02-11T10:56:21Z,PT20S,1,1,0,I149pyFu9B0
ISL Dictionary - Academic terms,pick,2021-02-11T10:56:54Z,PT28S,1,1,0,Ndkzmc0wGwI
ISL Dictionary - Academic terms,piece,2021-02-11T10:57:42Z,PT39S,9,1,0,s0OfmVWDzY4
ISL Dictionary - Academic terms,pista,2021-02-11T10:58:09Z,PT4S,7,1,0,bfEwkE3zog0
ISL Dictionary - Academic terms,plant,2021-02-11T11:00:13Z,PT32S,17,3,0,-xBNF7AwIRY
ISL Dictionary - Academic terms,play,2021-02-11T11:00:36Z,PT32S,10,1,0,CDbmtMLYl2s
ISL Dictionary - Academic terms,please,2021-02-11T11:01:12Z,PT33S,2,1,0,cHAInL7roiE
ISL Dictionary - Academic terms,pledge,2021-02-11T11:01:42Z,PT23S,11,4,0,qsCi9xaIUyk
ISL Dictionary - Academic terms,points,2021-02-11T11:02:06Z,PT35S,1,1,0,oDe_bspopkQ
ISL Dictionary - Academic terms,policy,2021-02-11T11:02:47Z,PT35S,1,1,0,39g7FnRqlfI
ISL Dictionary - Academic terms,polite,2021-02-11T11:03:42Z,PT42S,1,1,0,M_iwB_OaWnE
ISL Dictionary - Academic terms,politician,2021-02-11T11:04:20Z,PT7S,3,1,0,UJyn3N5Qpq8
ISL Dictionary - Academic terms,politics,2021-02-11T11:04:56Z,PT19S,1,1,0,D9vv5S6ZoJ0
ISL Dictionary - Academic terms,poor,2021-02-11T11:05:54Z,PT28S,4,3,0,JHOan2kvwDY
ISL Dictionary - Academic terms,possible,2021-02-11T11:06:16Z,PT19S,2,1,0,FAvtbs_rUow
ISL Dictionary - Academic terms,potty,2021-02-11T11:06:41Z,PT18S,1,1,0,yIxr6h-WbTM
ISL Dictionary - Academic terms,power,2021-02-11T11:07:06Z,PT19S,2,1,0,ECVp_3YBKeA
ISL Dictionary - Academic terms,practise,2021-02-11T11:07:38Z,PT46S,5,1,0,TTOxRDbwGx4
ISL Dictionary - Academic terms,praise,2021-02-11T11:10:11Z,PT25S,1,1,0,Nu60cO7cDmE
ISL Dictionary - Academic terms,pray,2021-02-11T11:10:34Z,PT39S,1,1,0,tt6fxmeCsaY
ISL Dictionary - Academic terms,present(now),2021-02-11T11:10:55Z,PT11S,2,1,0,JCXtU8qjseY
ISL Dictionary - Academic terms,preserve,2021-02-11T11:11:18Z,PT15S,3,1,0,2GHBAE-EFY0
ISL Dictionary - Academic terms,president,2021-02-11T11:13:17Z,PT16S,1,1,0,0UGpELo3gew
ISL Dictionary - Academic terms,pressure cooker,2021-02-11T11:13:36Z,PT16S,1,1,0,NodUQTM_5uI
ISL Dictionary - Academic terms,price,2021-02-11T11:13:55Z,PT18S,1,1,0,EmlRwkyXEBM
ISL Dictionary - Academic terms,primeminister,2021-02-11T11:14:17Z,PT1M7S,4,1,0,LaeNBX8qeU4
ISL Dictionary - Academic terms,private,2021-02-11T11:14:50Z,PT1M24S,1,1,0,-4mhH0nLIvY
ISL Dictionary - Academic terms,prize,2021-02-11T11:15:11Z,PT42S,1,1,0,7evwHjmaIT4
ISL Dictionary - Academic terms,problem,2021-02-11T12:11:05Z,PT27S,2,1,0,h_e2lXK4v-s
ISL Dictionary - Academic terms,process,2021-02-11T12:11:21Z,PT24S,1,0,0,4_JuCW03810
ISL Dictionary - Academic terms,professor,2021-02-11T12:11:37Z,PT1M27S,4,0,0,Rt9GpMBujAU
ISL Dictionary - Academic terms,profit,2021-02-11T12:11:55Z,PT14S,6,1,0,7aM2jhHKAA4
ISL Dictionary - Academic terms,program,2021-02-11T12:12:13Z,PT32S,3,1,0,nq2Jj-c0Kg8
ISL Dictionary - Academic terms,progress,2021-02-11T12:12:28Z,PT12S,2,1,0,jep1WhkaJHM
ISL Dictionary - Academic terms,projector,2021-02-11T12:12:43Z,PT8S,4,1,0,dhsuGfM4Jsk
ISL Dictionary - Academic terms,protect,2021-02-11T12:13:01Z,PT28S,5,0,0,HDP4RQJSaug
ISL Dictionary - Academic terms,protest,2021-02-11T12:13:21Z,PT35S,5,0,0,Ej9e8LuV9bM
ISL Dictionary - Academic terms,proud,2021-02-11T12:13:37Z,PT18S,1,0,0,i_H9RkauAa8
ISL Dictionary - Academic terms,provoke,2021-02-11T12:14:16Z,PT47S,3,0,0,hVD62oH4ksA
ISL Dictionary - Academic terms,publish,2021-02-11T12:14:35Z,PT39S,4,0,0,RHKPFyvkWpE
ISL Dictionary - Academic terms,punctual,2021-02-11T12:14:51Z,PT54S,6,1,0,zbG483LrUng
ISL Dictionary - Academic terms,put,2021-02-11T12:15:06Z,PT27S,1,1,0,flY52KmLRNA
ISL Dictionary - Academic terms,q,2021-02-11T12:15:22Z,PT22S,1,0,0,LklRZpMxukU
ISL Dictionary - Academic terms,quality,2021-02-11T12:30:11Z,PT31S,1,0,0,IA_vFB_lZcI
ISL Dictionary - Academic terms,quantity,2021-02-11T12:30:34Z,PT39S,7,1,0,BYjx4ZoqDu8
ISL Dictionary - Academic terms,quarrel,2021-02-11T12:30:51Z,PT4S,2,0,0,_3IewmjDyrg
ISL Dictionary - Academic terms,quickly,2021-02-13T10:36:07Z,PT16S,6,1,0,cZjn6tbTYAs
ISL Dictionary - Academic terms,r,2021-02-13T10:36:23Z,PT18S,2,1,0,1Hue9Z6vjyY
ISL Dictionary - Academic terms,radio,2021-02-13T10:36:38Z,PT51S,1,0,0,n2iso_jcusA
ISL Dictionary - Academic terms,raise,2021-02-13T10:36:53Z,PT1M,1,0,0,SZ0l-QyQoeY
ISL Dictionary - Academic terms,rally,2021-02-13T10:37:10Z,PT18S,2,0,0,U2c0xzMNr7U
ISL Dictionary - Academic terms,rate,2021-02-13T10:37:25Z,PT39S,1,0,0,AbWesHULtLg
ISL Dictionary - Academic terms,rationale,2021-02-13T10:37:40Z,PT38S,8,1,0,Rphl7fqY7pk
ISL Dictionary - Academic terms,reach,2021-02-13T10:37:58Z,PT1M2S,2,0,0,KKOb5qNgP5A
ISL Dictionary - Academic terms,read,2021-02-13T10:38:13Z,PT34S,3,0,0,SWJt23EGQjE
ISL Dictionary - Academic terms,ready,2021-02-13T10:38:28Z,PT43S,1,1,0,kHTZwo2y6A4
ISL Dictionary - Academic terms,real,2021-02-13T10:38:42Z,PT36S,6,1,0,H8bvBdGVMK8
ISL Dictionary - Academic terms,realize,2021-02-13T10:39:01Z,PT29S,1,1,0,hDeyfrhxjus
ISL Dictionary - Academic terms,reason,2021-02-13T10:39:18Z,PT41S,2,0,0,RpokNFVxUIY
ISL Dictionary - Academic terms,receive,2021-02-13T10:39:34Z,PT41S,10,1,0,UeaplwkHiWk
ISL Dictionary - Academic terms,recently,2021-02-13T10:39:50Z,PT30S,3,1,0,A4UKyrW2SzM
ISL Dictionary - Academic terms,recognize,2021-02-13T10:40:06Z,PT41S,0,0,0,ri_UB2jja2o
ISL Dictionary - Academic terms,record,2021-02-13T10:40:21Z,PT19S,1,0,0,rQU6bQTn8W0
ISL Dictionary - Academic terms,red,2021-02-13T10:40:40Z,PT22S,1,0,0,QXQfMXNsV1M
ISL Dictionary - Academic terms,reduce,2021-02-13T10:40:56Z,PT18S,2,2,0,gh-j3RfTA4M
ISL Dictionary - Academic terms,refuse,2021-02-13T10:41:12Z,PT44S,48,4,0,kpdyDMNAab0
ISL Dictionary - Academic terms,regret,2021-02-13T10:41:27Z,PT12S,6,0,0,8xKvkDFOD1g
ISL Dictionary - Academic terms,regular,2021-02-13T10:41:41Z,PT8S,12,1,0,BTms-FSCpNU
ISL Dictionary - Academic terms,rehabilitation,2021-02-13T10:41:58Z,PT31S,2,0,0,s26tvNfYjqE
ISL Dictionary - Academic terms,release,2021-02-13T10:42:15Z,PT19S,3,1,0,l_YKvoQOz9E
ISL Dictionary - Academic terms,reliance mobile,2021-02-13T10:42:31Z,PT21S,1,0,0,sECqm6Ee290
ISL Dictionary - Academic terms,religion,2021-02-13T10:42:46Z,PT4S,2,0,0,qBMLjVagN8U
ISL Dictionary - Academic terms,remember,2021-02-13T10:43:02Z,PT30S,1,1,0,tV9GEPela8o
ISL Dictionary - Academic terms,remove,2021-02-13T10:50:22Z,PT46S,1,0,0,QqBg6xJk-qk
ISL Dictionary - Academic terms,repeat,2021-02-13T10:50:41Z,PT39S,6,1,0,54bkZw9Iuus
ISL Dictionary - Academic terms,reporter,2021-02-13T10:52:47Z,PT46S,2,1,0,8KlSLUnlUeA
ISL Dictionary - Academic terms,research,2021-02-13T10:53:56Z,PT23S,1,1,0,V4U632uGg_E
ISL Dictionary - Academic terms,respect,2021-02-13T10:54:30Z,PT28S,1,1,0,xAeCpjNNvz0
ISL Dictionary - Academic terms,rest,2021-02-13T10:54:49Z,PT1M6S,3,0,0,2C3Iy98N60s
ISL Dictionary - Academic terms,restrained,2021-02-13T10:55:07Z,PT54S,1,0,0,aZqCwnH5cx0
ISL Dictionary - Academic terms,result,2021-02-13T10:57:33Z,PT35S,3,0,0,RLx5QVpBA1c
ISL Dictionary - Academic terms,retain,2021-02-13T10:57:51Z,PT24S,3,0,0,9Z2anLxPWLM
ISL Dictionary - Academic terms,return,2021-02-13T10:58:08Z,PT10S,2,0,0,lvy1nNvAKwk
ISL Dictionary - Academic terms,reverse,2021-02-13T10:58:25Z,PT28S,1,0,0,oGYo1vTesWY
ISL Dictionary - Academic terms,rich,2021-02-13T10:58:42Z,PT26S,2,0,0,I39G2rxwh4k
ISL Dictionary - Academic terms,right,2021-02-13T10:58:59Z,PT30S,1,0,0,pVkhiPisgwg
ISL Dictionary - Academic terms,rigid,2021-02-13T10:59:18Z,PT22S,1,0,0,qU4Ax21HfIc
ISL Dictionary - Academic terms,road,2021-02-13T10:59:37Z,PT40S,2,0,0,UPjNJoTHIF8
ISL Dictionary - Academic terms,rock,2021-02-13T11:00:56Z,PT29S,1,0,0,kfVH9Cm27-o
ISL Dictionary - Academic terms,role,2021-02-13T11:02:16Z,PT37S,6,0,0,KgEQ_A9vNs8
ISL Dictionary - Academic terms,room,2021-02-13T11:02:34Z,PT37S,4,0,0,IYtlyHZR-24
ISL Dictionary - Academic terms,rough,2021-02-13T11:02:51Z,PT43S,2,0,0,ERSZ3I4KG7g
ISL Dictionary - Academic terms,route,2021-02-13T11:03:14Z,PT34S,3,0,0,cwrAIf0EedM
ISL Dictionary - Academic terms,rowdy,2021-02-13T11:03:31Z,PT34S,4,0,0,HYShepZdx9w
ISL Dictionary - Academic terms,rule,2021-02-13T11:03:50Z,PT21S,1,0,0,sniHdumIUK4
ISL Dictionary - Academic terms,rum,2021-02-13T11:04:09Z,PT18S,1,0,0,bEKKPELq2aE
ISL Dictionary - Academic terms,run,2021-02-13T11:04:26Z,PT22S,6,0,0,qCo18q9Q3zM
ISL Dictionary - Academic terms,ruthless,2021-02-13T11:04:43Z,PT19S,1,0,0,kHv7SNy4nfI
ISL Dictionary - Academic terms,s,2021-02-13T11:05:00Z,PT13S,1,0,0,wOURVDj6-kE
ISL Dictionary - Academic terms,safe,2021-02-13T11:05:16Z,PT22S,2,0,0,WyfxMkWZaCg
ISL Dictionary - Academic terms,salary,2021-02-13T11:05:35Z,PT18S,1,0,0,5tZbidU8ZRk
ISL Dictionary - Academic terms,salman khan,2021-02-13T11:06:03Z,PT5S,2,1,0,29Ybv67-_v8
ISL Dictionary - Academic terms,same,2021-02-13T11:08:30Z,PT12S,1,0,0,EhIntOe5GRY
ISL Dictionary - Academic terms,satisfied,2021-02-13T11:08:48Z,PT42S,7,0,0,CJhptHhWWLc
ISL Dictionary - Academic terms,save,2021-02-13T11:09:06Z,PT32S,4,0,0,vv4MsbLmGWI
ISL Dictionary - Academic terms,scan,2021-02-13T11:21:02Z,PT5S,4,1,0,FyJhw_CGQgw
ISL Dictionary - Academic terms,scene,2021-02-13T11:22:08Z,PT43S,2,0,0,FEjow5xCcSY
